Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","10","Australia","5510","Production","490","Oranges","1965","1965","tonnes","235922","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1966","1966","tonnes","198931","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1967","1967","tonnes","232455","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1968","1968","tonnes","214370","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1969","1969","tonnes","263845","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1970","1970","tonnes","234347","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1971","1971","tonnes","322424","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1972","1972","tonnes","291014","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1973","1973","tonnes","351904","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1974","1974","tonnes","310036","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1975","1975","tonnes","341042","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1976","1976","tonnes","361522","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1977","1977","tonnes","321674","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1978","1978","tonnes","356538","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1979","1979","tonnes","368554","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1980","1980","tonnes","392092","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1981","1981","tonnes","424494","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1982","1982","tonnes","376317","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1983","1983","tonnes","409995","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1984","1984","tonnes","391841","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1985","1985","tonnes","444953","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1986","1986","tonnes","486000","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1987","1987","tonnes","503760","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1988","1988","tonnes","478918","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1989","1989","tonnes","399248","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1990","1990","tonnes","487177","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1991","1991","tonnes","453262","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1992","1992","tonnes","469881","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1993","1993","tonnes","616496","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1994","1994","tonnes","582095","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1995","1995","tonnes","517242","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1996","1996","tonnes","442077","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1997","1997","tonnes","522622","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1998","1998","tonnes","499784","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","1999","1999","tonnes","445840","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2000","2000","tonnes","509973","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2001","2001","tonnes","550200","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2002","2002","tonnes","450559","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2003","2003","tonnes","599484","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2004","2004","tonnes","395164","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2005","2005","tonnes","498112","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2006","2006","tonnes","507233","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2007","2007","tonnes","470673","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2008","2008","tonnes","409273","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2009","2009","tonnes","347724","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2010","2010","tonnes","391343","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2011","2011","tonnes","291223","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2012","2012","tonnes","389799","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2013","2013","tonnes","400554","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2014","2014","tonnes","350000","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2015","2015","tonnes","337636","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2016","2016","tonnes","398610","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2017","2017","tonnes","332321","","Official data"
"QC","Crops","10","Australia","5510","Production","490","Oranges","2018","2018","tonnes","378233","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1961","1961","tonnes","458028","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1962","1962","tonnes","534423","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1963","1963","tonnes","677295","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1964","1964","tonnes","571053","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1965","1965","tonnes","516173","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1966","1966","tonnes","649232","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1967","1967","tonnes","653287","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1968","1968","tonnes","668675","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1969","1969","tonnes","811294","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1970","1970","tonnes","761797","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1971","1971","tonnes","774304","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1972","1972","tonnes","821802","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1973","1973","tonnes","720704","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1974","1974","tonnes","649197","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1975","1975","tonnes","741946","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1976","1976","tonnes","696487","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1977","1977","tonnes","728487","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1978","1978","tonnes","772388","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1979","1979","tonnes","794745","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1980","1980","tonnes","857379","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1981","1981","tonnes","865836","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1982","1982","tonnes","918577","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1983","1983","tonnes","858483","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1984","1984","tonnes","1019840","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1985","1985","tonnes","992092","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1986","1986","tonnes","961057","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1987","1987","tonnes","1015200","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1988","1988","tonnes","1081538","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1989","1989","tonnes","1048005","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1990","1990","tonnes","1177877","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1991","1991","tonnes","1136186","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1992","1992","tonnes","1150141","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1993","1993","tonnes","1129211","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1994","1994","tonnes","1184700","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1995","1995","tonnes","1122420","","Official data"
"QC","Crops","10","Australia","5510","Production","116","Potatoes","1996","1996","tonnes","1308100","","Official data"
